Fire_ID,DTS_dist_m,DTS_cells,DTS_cells_prp
ID4612911507020060809,60,19,0.10857142857142857
ID4612911507020060809,90,0,0
ID4458911483020060809,0,57576,1
ID4458911483020060809,30,48744,0.846602751146311
ID4458911483020060809,60,40444,0.7024454633875226
ID4458911483020060809,90,31973,0.5553181881339447
ID4458911483020060809,120,25824,0.44852021675698206
ID4458911483020060809,150,19353,0.3361296373488954
ID4458911483020060809,180,15263,0.26509309434486594
ID4458911483020060809,210,11984,0.20814228150618314
ID4458911483020060809,240,8784,0.15256356815339725
ID4458911483020060809,270,6372,0.11067111296373489
ID4458911483020060809,300,4470,0.07763651521467278
ID4458911483020060809,330,3245,0.056360289009309436
ID4458911483020060809,360,2250,0.03907878282617758
ID4458911483020060809,390,1308,0.02271779908295123
ID4458911483020060809,420,780,0.013547311379741559
ID4458911483020060809,450,435,0.007555231346394331
ID4458911483020060809,480,248,0.004307350284840906
ID4458911483020060809,510,123,0.0021363067944977073
ID4458911483020060809,540,54,9.378907878282618e-4
ID4458911483020060809,570,15,2.6052521884118384e-4
ID4886911697120060810,0,4843,1
ID4886911697120060810,30,3026,0.6248193268635144
ID4886911697120060810,60,1640,0.3386330786702457
ID4886911697120060810,90,666,0.13751806731364857
ID4886911697120060810,120,248,0.05120792896964691
ID4886911697120060810,150,43,0.008878794135866199
ID4886911697120060810,180,5,0.0010324179227751394
MT4753511354520060811,0,3042,1
MT4753511354520060811,30,2626,0.8632478632478633
MT4753511354520060811,60,2255,0.7412886259040106
MT4753511354520060811,90,1823,0.5992767915844839
MT4753511354520060811,120,1521,0.5
MT4753511354520060811,150,1157,0.3803418803418803
MT4753511354520060811,180,943,0.30999342537804075
MT4753511354520060811,210,757,0.24884944115713348
MT4753511354520060811,240,555,0.18244575936883628
MT4753511354520060811,270,395,0.12984878369493755
MT4753511354520060811,300,267,0.08777120315581854
MT4753511354520060811,330,184,0.060486522024983565
MT4753511354520060811,360,121,0.03977646285338593
MT4753511354520060811,390,63,0.020710059171597635
MT4753511354520060811,420,27,0.008875739644970414
MT4753511354520060811,450,5,0.001643655489809336
ID4430011536720060813,0,73374,1
ID4430011536720060813,30,63422,0.8643661242401941
ID4430011536720060813,60,54292,0.7399351268841824
ID4430011536720060813,90,45057,0.6140731049145474
ID4430011536720060813,120,38661,0.5269032627361191
ID4430011536720060813,150,31828,0.43377763240384876
ID4430011536720060813,180,27388,0.3732657344563469
ID4430011536720060813,210,23694,0.32292092566849295
ID4430011536720060813,240,20141,0.2744977785046474
ID4430011536720060813,270,17252,0.23512415842123913
ID4430011536720060813,300,14724,0.20067053724752637
ID4430011536720060813,330,12904,0.17586611061138824
ID4430011536720060813,360,11268,0.15356938425055197
ID4430011536720060813,390,9391,0.127988115681304
ID4430011536720060813,420,7975,0.10868972660615477
ID4430011536720060813,450,6546,0.08921416305503312
ID4430011536720060813,480,5480,0.07468585602529507
ID4430011536720060813,510,4427,0.060334723471529426
ID4430011536720060813,540,3577,0.04875023850410227
ID4430011536720060813,570,2831,0.03858314934445444
ID4430011536720060813,600,2223,0.030296835391283014
ID4430011536720060813,630,1796,0.024477335295881374
ID4430011536720060813,660,1340,0.01826259983100281
ID4430011536720060813,690,1006,0.013710578679096138
ID4430011536720060813,720,733,0.009989914683675416
ID4430011536720060813,750,447,0.0060920762122822795
ID4430011536720060813,780,245,0.0033390574317878267
ID4430011536720060813,810,129,0.001758115953880121
ID4430011536720060813,840,75,0.001022160438302396
ID4430011536720060813,870,42,5.724098454493417e-4
ID4430011536720060813,900,17,2.316896993485431e-4
ID4430011536720060813,930,5,6.814402922015973e-5
OR4481611875220060814,0,12025,1
OR4481611875220060814,30,9977,0.8296881496881496
OR4481611875220060814,60,8034,0.6681081081081081
OR4481611875220060814,90,6092,0.5066112266112266
OR4481611875220060814,120,4753,0.39525987525987527
OR4481611875220060814,150,3330,0.27692307692307694
OR4481611875220060814,180,2438,0.20274428274428274
OR4481611875220060814,210,1767,0.14694386694386694
OR4481611875220060814,240,1197,0.09954261954261955
OR4481611875220060814,270,820,0.0681912681912682
OR4481611875220060814,300,526,0.04374220374220374
OR4481611875220060814,330,342,0.02844074844074844
OR4481611875220060814,360,207,0.017214137214137216
OR4481611875220060814,390,88,0.007318087318087318
OR4481611875220060814,420,21,0.0017463617463617464
OR4481611875220060814,450,1,8.316008316008316e-5
WY4478711005120060815,0,1251,1
WY4478711005120060815,30,873,0.697841726618705
WY4478711005120060815,60,539,0.4308553157474021
WY4478711005120060815,90,281,0.2246203037569944
WY4478711005120060815,120,140,0.11191047162270183
WY4478711005120060815,150,47,0.037569944044764186
WY4478711005120060815,180,8,0.006394884092725819
ID4640911464220060816,0,3818,1
ID4640911464220060816,30,2952,0.7731796752226296
ID4640911464220060816,60,2187,0.572812991094814
ID4640911464220060816,90,1437,0.37637506547930855
ID4640911464220060816,120,940,0.2462022001047669
ID4640911464220060816,150,510,0.13357778941854373
ID4640911464220060816,180,283,0.07412257726558408
ID4640911464220060816,210,157,0.04112100576217915
ID4640911464220060816,240,85,0.022262964903090623
ID4640911464220060816,270,47,0.012310110005238345
ID4640911464220060816,300,20,0.005238344683080147
ID4640911464220060816,330,5,0.0013095861707700367
ID4667011502420060816,0,206,1
ID4667011502420060816,30,61,0.2961165048543689
ID4667011502420060816,60,4,0.019417475728155338
MT4801511280120060816,0,6384,1
MT4801511280120060816,30,5022,0.7866541353383458
MT4801511280120060816,60,3713,0.5816102756892231
MT4801511280120060816,90,2455,0.38455513784461154
MT4801511280120060816,120,1674,0.26221804511278196
MT4801511280120060816,150,979,0.15335213032581455
MT4801511280120060816,180,632,0.09899749373433583
MT4801511280120060816,210,436,0.06829573934837092
MT4801511280120060816,240,294,0.046052631578947366
MT4801511280120060816,270,209,0.03273809523809524
MT4801511280120060816,300,142,0.022243107769423558
MT4801511280120060816,330,97,0.01519423558897243
MT4801511280120060816,360,62,0.009711779448621553
MT4801511280120060816,390,27,0.0042293233082706765
MT4801511280120060816,420,6,9.398496240601503e-4
ID4550511588320060816,0,12497,1
ID4550511588320060816,30,9561,0.7650636152676642
ID4550511588320060816,60,7250,0.5801392334160198
ID4550511588320060816,90,5264,0.42122109306233496
ID4550511588320060816,120,4000,0.3200768184364247
ID4550511588320060816,150,2760,0.22085300472113306
ID4550511588320060816,180,2015,0.16123869728734896
ID4550511588320060816,210,1428,0.11426742418180363
ID4550511588320060816,240,872,0.0697767464191406
ID4550511588320060816,270,462,0.03696887252940706
ID4550511588320060816,300,194,0.0155237256941666
ID4550511588320060816,330,75,0.006001440345682964
ID4550511588320060816,360,19,0.0015203648875730174
ID4550511588320060816,390,1,8.001920460910618e-5
WY4335611061020060816,0,197,1
WY4335611061020060816,30,104,0.5279187817258884
WY4335611061020060816,60,42,0.2131979695431472
WY4335611061020060816,90,8,0.04060913705583756
WY4335611061020060816,120,0,0
MT4751011359920060817,0,3416,1
MT4751011359920060817,30,2585,0.7567330210772834
MT4751011359920060817,60,1853,0.542447306791569
MT4751011359920060817,90,1194,0.34953161592505855
MT4751011359920060817,120,794,0.23243559718969556
MT4751011359920060817,150,448,0.13114754098360656
MT4751011359920060817,180,272,0.07962529274004684
MT4751011359920060817,210,169,0.049473067915690866
MT4751011359920060817,240,77,0.022540983606557378
MT4751011359920060817,270,23,0.006733021077283372
MT4751011359920060817,300,3,8.782201405152225e-4
MT4868011442620060818,0,4034,1
MT4868011442620060818,30,3275,0.8118492811105602
MT4868011442620060818,60,2554,0.6331184928111055
MT4868011442620060818,90,1801,0.44645513138324244
MT4868011442620060818,120,1309,0.32449181953396133
MT4868011442620060818,150,821,0.2035200793257313
MT4868011442620060818,180,512,0.12692117005453643
MT4868011442620060818,210,291,0.07213683688646505
MT4868011442620060818,240,162,0.04015865146256817
MT4868011442620060818,270,75,0.018591968269707486
MT4868011442620060818,300,23,0.005701536936043629
MT4868011442620060818,330,4,9.915716410510659e-4
ID4531711652220060819,0,14320,1
ID4531711652220060819,30,11878,0.8294692737430167
ID4531711652220060819,60,9707,0.6778631284916201
ID4531711652220060819,90,7554,0.5275139664804469
ID4531711652220060819,120,6152,0.42960893854748605
ID4531711652220060819,150,4754,0.3319832402234637
ID4531711652220060819,180,3847,0.268645251396648
ID4531711652220060819,210,3079,0.21501396648044693
ID4531711652220060819,240,2344,0.16368715083798882
ID4531711652220060819,270,1757,0.12269553072625698
ID4531711652220060819,300,1263,0.08819832402234637
ID4531711652220060819,330,905,0.06319832402234637
ID4531711652220060819,360,613,0.0428072625698324
ID4531711652220060819,390,339,0.0236731843575419
ID4531711652220060819,420,163,0.01138268156424581
ID4531711652220060819,450,48,0.0033519553072625698
ID4531711652220060819,480,10,6.983240223463687e-4
ID4531711652220060819,510,0,0
OR4458912183720060819,0,15971,1
OR4458912183720060819,30,14628,0.9159100870327469
OR4458912183720060819,60,13374,0.8373927744036065
OR4458912183720060819,90,12023,0.7528019535407927
OR4458912183720060819,120,10991,0.688184835013462
OR4458912183720060819,150,9823,0.6150522822615991
OR4458912183720060819,180,8995,0.5632083150710663
OR4458912183720060819,210,8267,0.5176256965750423
OR4458912183720060819,240,7510,0.4702272869576107
OR4458912183720060819,270,6800,0.4257717112265982
OR4458912183720060819,300,6148,0.38494771773840086
OR4458912183720060819,330,5636,0.3528896124225158
OR4458912183720060819,360,5163,0.3232734330974892
OR4458912183720060819,390,4586,0.2871454511301734
OR4458912183720060819,420,4092,0.25621438857929996
OR4458912183720060819,450,3598,0.22528332602842652
OR4458912183720060819,480,3208,0.20086406611984223
OR4458912183720060819,510,2799,0.17525514995930122
OR4458912183720060819,540,2428,0.1520255463026736
OR4458912183720060819,570,2085,0.1305491202805084
OR4458912183720060819,600,1775,0.11113893932753115
OR4458912183720060819,630,1523,0.09536034061736898
OR4458912183720060819,660,1271,0.07958174190720681
OR4458912183720060819,690,1090,0.06824870077014589
OR4458912183720060819,720,923,0.0577922484503162
OR4458912183720060819,750,742,0.04645920731325528
OR4458912183720060819,780,593,0.037129797758437166
OR4458912183720060819,810,449,0.028113455638344498
OR4458912183720060819,840,322,0.02016154279631833
OR4458912183720060819,870,200,0.012522697389017595
OR4458912183720060819,900,101,0.006323962181453886
OR4458912183720060819,930,38,0.002379312503913343
OR4458912183720060819,960,9,5.635213825057918e-4
OR4458912183720060819,990,1,6.261348694508798e-5
WY4405111079420060819,0,2083,1
WY4405111079420060819,30,1454,0.6980316850696111
WY4405111079420060819,60,1005,0.4824771963514162
WY4405111079420060819,90,681,0.32693230916946714
WY4405111079420060819,120,483,0.23187710033605377
WY4405111079420060819,150,302,0.14498319731156986
WY4405111079420060819,180,195,0.09361497839654345
WY4405111079420060819,210,115,0.055208833413346134
WY4405111079420060819,240,48,0.023043686989918388
WY4405111079420060819,270,16,0.007681228996639462
WY4405111079420060819,300,1,4.8007681228996637e-4
ID4428411578320060820,0,58262,1
ID4428411578320060820,30,46936,0.8056022793587587
ID4428411578320060820,60,37695,0.6469911777831177
ID4428411578320060820,90,29579,0.5076894030414335
ID4428411578320060820,120,24484,0.4202396072912018
ID4428411578320060820,150,19543,0.3354330438364629
ID4428411578320060820,180,16469,0.28267138100305517
ID4428411578320060820,210,13972,0.23981325735470804
ID4428411578320060820,240,11608,0.1992379252342865
ID4428411578320060820,270,9675,0.1660602107720298
ID4428411578320060820,300,8099,0.13900998935841544
ID4428411578320060820,330,7056,0.12110809790257801
ID4428411578320060820,360,6181,0.10608973258727816
ID4428411578320060820,390,5250,0.09011019189179911
ID4428411578320060820,420,4557,0.07821564656208163
ID4428411578320060820,450,3868,0.06638975661666266
ID4428411578320060820,480,3371,0.057859325117572344
ID4428411578320060820,510,2878,0.049397549002780546
ID4428411578320060820,540,2441,0.04189694826816793
ID4428411578320060820,570,2008,0.034465002917853836
ID4428411578320060820,600,1625,0.027891249871271156
ID4428411578320060820,630,1316,0.02258762143421098
ID4428411578320060820,660,996,0.01709519069032989
ID4428411578320060820,690,742,0.012735573787374275
ID4428411578320060820,720,551,0.00945727918712025
ID4428411578320060820,750,377,0.006470769970134908
ID4428411578320060820,780,250,0.004290961518657101
ID4428411578320060820,810,159,0.002729051525865916
ID4428411578320060820,840,92,0.001579073838865813
ID4428411578320060820,870,41,7.037176890597645e-4
ID4428411578320060820,900,8,1.3731076859702722e-4
ID4428411578320060820,930,0,0
ID4466011558520060820,0,5015,1
ID4466011558520060820,30,4233,0.8440677966101695
ID4466011558520060820,60,3523,0.7024925224327019
ID4466011558520060820,90,2806,0.5595214356929212
ID4466011558520060820,120,2283,0.45523429710867397
ID4466011558520060820,150,1703,0.3395812562313061
ID4466011558520060820,180,1285,0.25623130608175476
ID4466011558520060820,210,952,0.18983050847457628
ID4466011558520060820,240,653,0.13020937188434695
ID4466011558520060820,270,438,0.08733798604187437
ID4466011558520060820,300,288,0.057427716849451645
ID4466011558520060820,330,183,0.03649052841475573
ID4466011558520060820,360,102,0.020338983050847456
ID4466011558520060820,390,49,0.009770687936191427
ID4466011558520060820,420,12,0.0023928215353938185
MT4525711043720060821,0,10782,1
MT4525711043720060821,30,7864,0.7293637544054906
MT4525711043720060821,60,5426,0.5032461509923948
MT4525711043720060821,90,3413,0.316546095344092
MT4525711043720060821,120,2284,0.21183453904655908
MT4525711043720060821,150,1377,0.12771285475792987
MT4525711043720060821,180,881,0.08171025783713597
MT4525711043720060821,210,539,0.04999072528287887
MT4525711043720060821,240,303,0.02810239287701725
MT4525711043720060821,270,185,0.01715822667408644
MT4525711043720060821,300,102,0.009460211463550361
MT4525711043720060821,330,58,0.005379335930254127
MT4525711043720060821,360,22,0.0020404377666481174
MT4525711043720060821,390,4,3.709886848451122e-4
MT4550111032120060821,0,58195,1
MT4550111032120060821,30,51585,0.8864163587937108
MT4550111032120060821,60,45072,0.774499527450812
MT4550111032120060821,90,37969,0.6524443680728584
MT4550111032120060821,120,32693,0.5617836583898961
MT4550111032120060821,150,26867,0.46167196494544205
MT4550111032120060821,180,22890,0.3933327605464387
MT4550111032120060821,210,19493,0.33496004811409913
MT4550111032120060821,240,16040,0.2756250536987714
MT4550111032120060821,270,13047,0.22419451842941834
MT4550111032120060821,300,10470,0.17991236360512072
MT4550111032120060821,330,8643,0.14851791391012972
MT4550111032120060821,360,7101,0.12202079216427528
MT4550111032120060821,390,5471,0.09401151301658218
MT4550111032120060821,420,4313,0.07411289629693273
MT4550111032120060821,450,3283,0.05641378125268494
MT4550111032120060821,480,2571,0.044179053183263164
MT4550111032120060821,510,1885,0.03239109889165736
MT4550111032120060821,540,1335,0.022940115130165823
MT4550111032120060821,570,877,0.015070023197869233
MT4550111032120060821,600,500,0.00859180341953776
MT4550111032120060821,630,278,0.004777042701262995
MT4550111032120060821,660,99,0.0017011770770684767
MT4550111032120060821,690,28,4.8114099149411464e-4
MT4550111032120060821,720,5,8.591803419537761e-5
OR4435711936420060821,0,21679,1
OR4435711936420060821,30,18687,0.8619862539785046
OR4435711936420060821,60,15844,0.7308455187047374
OR4435711936420060821,90,12804,0.5906176484155173
OR4435711936420060821,120,10522,0.4853544905207805
OR4435711936420060821,150,8089,0.3731260667004936
OR4435711936420060821,180,6500,0.29982932792102956
OR4435711936420060821,210,5273,0.24323077632732137
OR4435711936420060821,240,4122,0.1901379214908437
OR4435711936420060821,270,3214,0.14825407075972138
OR4435711936420060821,300,2467,0.11379676184325846
OR4435711936420060821,330,2027,0.0935006227224503
OR4435711936420060821,360,1679,0.07744822178144749
OR4435711936420060821,390,1344,0.061995479496286726
OR4435711936420060821,420,1129,0.05207804788043729
OR4435711936420060821,450,912,0.042068361086765996
OR4435711936420060821,480,752,0.034687946861017574
OR4435711936420060821,510,577,0.02661561880160524
OR4435711936420060821,540,419,0.019327459753678677
OR4435711936420060821,570,275,0.012685086950505096
OR4435711936420060821,600,141,0.006503990036440795
OR4435711936420060821,630,76,0.0035056967572304996
OR4435711936420060821,660,29,0.001337700078416901
OR4435711936420060821,690,4,1.845103556437105e-4
WA4616811780620060821,0,35172,1
WA4616811780620060821,30,21225,0.6034629819174343
WA4616811780620060821,60,11656,0.3313999772546344
WA4616811780620060821,90,5519,0.15691459115205278
WA4616811780620060821,120,2921,0.08304901626293643
WA4616811780620060821,150,1310,0.037245536221994766
WA4616811780620060821,180,747,0.021238485158648925
WA4616811780620060821,210,464,0.013192312066416467
WA4616811780620060821,240,284,0.008074604799272148
WA4616811780620060821,270,180,0.00511770726714432
WA4616811780620060821,300,110,0.003127487774365973
WA4616811780620060821,330,71,0.002018651199818037
WA4616811780620060821,360,41,0.0011656999886273172
WA4616811780620060821,390,16,4.549073126350506e-4
WA4616811780620060821,420,4,1.1372682815876265e-4
MT4559210981020060822,0,215296,1
MT4559210981020060822,30,169725,0.7883332714030915
MT4559210981020060822,60,130030,0.6039592003567182
MT4559210981020060822,90,94591,0.43935326248513673
MT4559210981020060822,120,73336,0.34062871581450654
MT4559210981020060822,150,54125,0.2513980752080856
MT4559210981020060822,180,42947,0.19947885701545778
MT4559210981020060822,210,34337,0.15948740338882283
MT4559210981020060822,240,26379,0.12252433858501784
MT4559210981020060822,270,20284,0.09421447681331747
MT4559210981020060822,300,15516,0.07206822235434007
MT4559210981020060822,330,12375,0.057479005648038047
MT4559210981020060822,360,9859,0.04579276902497027
MT4559210981020060822,390,7206,0.033470199167657554
MT4559210981020060822,420,5435,0.025244314803804995
MT4559210981020060822,450,3974,0.018458308561236623
MT4559210981020060822,480,3091,0.014356978299643282
MT4559210981020060822,510,2343,0.010882691736028537
MT4559210981020060822,540,1774,0.008239818668252082
MT4559210981020060822,570,1323,0.00614502824019025
MT4559210981020060822,600,937,0.00435214774078478
MT4559210981020060822,630,680,0.0031584423305588585
MT4559210981020060822,660,414,0.001922934007134364
MT4559210981020060822,690,230,0.0010682966706302022
MT4559210981020060822,720,112,5.202140309155767e-4
MT4559210981020060822,750,33,1.5327734839476814e-4
MT4559210981020060822,780,6,2.7868608799048752e-5
WA4897812059620060822,0,162967,1
WA4897812059620060822,30,149554,0.9176949934649347
WA4897812059620060822,60,136572,0.8380346941405316
WA4897812059620060822,90,122403,0.7510907116164622
WA4897812059620060822,120,111770,0.6858443734007499
WA4897812059620060822,150,99525,0.610706462044463
WA4897812059620060822,180,90798,0.557155743187271
WA4897812059620060822,210,82917,0.508796259365393
WA4897812059620060822,240,74302,0.4559327962102757
WA4897812059620060822,270,66622,0.40880669092515665
WA4897812059620060822,300,59397,0.36447256192971583
WA4897812059620060822,330,53937,0.3309688464535765
WA4897812059620060822,360,49067,0.3010854958365804
WA4897812059620060822,390,43380,0.26618886032141476
WA4897812059620060822,420,38947,0.23898703418483497
WA4897812059620060822,450,34610,0.21237428436431915
WA4897812059620060822,480,31320,0.19218614811587623
WA4897812059620060822,510,27886,0.1711143973933373
WA4897812059620060822,540,24930,0.152975755827867
WA4897812059620060822,570,22150,0.135917087508514
WA4897812059620060822,600,19579,0.1201408874189253
WA4897812059620060822,630,17635,0.10821209201862954
WA4897812059620060822,660,15595,0.09569422030226979
WA4897812059620060822,690,13972,0.08573514883381297
WA4897812059620060822,720,12517,0.07680696091846816
WA4897812059620060822,750,10988,0.06742469334282401
WA4897812059620060822,780,9721,0.0596501132131045
WA4897812059620060822,810,8524,0.05230506789718164
WA4897812059620060822,840,7509,0.0460768130971301
WA4897812059620060822,870,6519,0.040001963587720214
WA4897812059620060822,900,5588,0.03428915056422466
WA4897812059620060822,930,4808,0.029502905496204754
WA4897812059620060822,960,3996,0.024520301656163517
WA4897812059620060822,990,3312,0.020323132904207602
WA4897812059620060822,1020,2646,0.016236415961513682
WA4897812059620060822,1050,2056,0.012616051102370419
WA4897812059620060822,1080,1605,0.009848619659194806
WA4897812059620060822,1110,1158,0.0071057330625218604
WA4897812059620060822,1140,841,0.005160553977185565
WA4897812059620060822,1170,548,0.0033626439708652673
WA4897812059620060822,1200,364,0.0022335810317426225
WA4897812059620060822,1230,227,0.001392920039026306
WA4897812059620060822,1260,117,7.179367602029859e-4
WA4897812059620060822,1290,34,2.0863119527266257e-4
WA4897812059620060822,1320,1,6.136211625666546e-6
WY4330710995320060823,0,1008,1
WY4330710995320060823,30,587,0.5823412698412699
WY4330710995320060823,60,287,0.2847222222222222
WY4330710995320060823,90,101,0.1001984126984127
WY4330710995320060823,120,26,0.025793650793650792
WY4330710995320060823,150,1,9.92063492063492e-4
CA4095112320220060902,0,91452,1
CA4095112320220060902,30,69891,0.7642369767747015
CA4095112320220060902,60,53280,0.5826007085684294
CA4095112320220060902,90,39250,0.4291868958579364
CA4095112320220060902,120,30472,0.33320211695752966
CA4095112320220060902,150,22184,0.2425753400691073
CA4095112320220060902,180,17150,0.18753007041945502
CA4095112320220060902,210,13121,0.14347417224336265
CA4095112320220060902,240,9408,0.10287363863010103
CA4095112320220060902,270,6761,0.07392949306740147
CA4095112320220060902,300,4664,0.05099943139570485
CA4095112320220060902,330,3331,0.03642347898351048
CA4095112320220060902,360,2293,0.025073262476490398
CA4095112320220060902,390,1328,0.014521278922276167
CA4095112320220060902,420,788,0.008616542011109653
CA4095112320220060902,450,414,0.0045269649652276605
CA4095112320220060902,480,214,0.002340025368499322
CA4095112320220060902,510,78,8.529064427240519e-4
CA4095112320220060902,540,13,1.42151073787342e-4
ID4573111518620060903,0,21203,1
ID4573111518620060903,30,19240,0.9074187614960147
ID4573111518620060903,60,17194,0.8109229825968023
ID4573111518620060903,90,14757,0.6959864170164599
ID4573111518620060903,120,12761,0.6018487949818422
ID4573111518620060903,150,10450,0.49285478470027827
ID4573111518620060903,180,8822,0.41607319718907704
ID4573111518620060903,210,7410,0.3494788473329246
ID4573111518620060903,240,5919,0.27915860963071265
ID4573111518620060903,270,4631,0.21841248879875488
ID4573111518620060903,300,3556,0.16771211620997029
ID4573111518620060903,330,2782,0.13120784794604537
ID4573111518620060903,360,2102,0.09913691458755837
ID4573111518620060903,390,1386,0.06536810828656323
ID4573111518620060903,420,913,0.043059944347498
ID4573111518620060903,450,565,0.02664717256991935
ID4573111518620060903,480,343,0.01617695609111918
ID4573111518620060903,510,142,0.006697165495448757
ID4573111518620060903,540,48,0.0022638305900108476
ID4573111518620060903,570,11,5.187945102108192e-4
ID4366411544920060904,0,4131,1
ID4366411544920060904,30,2843,0.6882110869038973
ID4366411544920060904,60,1788,0.4328249818445897
ID4366411544920060904,90,891,0.21568627450980393
ID4366411544920060904,120,456,0.11038489469862019
ID4366411544920060904,150,197,0.047688211086903895
ID4366411544920060904,180,92,0.022270636649721617
ID4366411544920060904,210,33,0.007988380537400145
ID4366411544920060904,240,2,4.841442749939482e-4
WA4743112111620060904,0,1164,1
WA4743112111620060904,30,829,0.7121993127147767
WA4743112111620060904,60,590,0.506872852233677
WA4743112111620060904,90,387,0.3324742268041237
WA4743112111620060904,120,267,0.22938144329896906
WA4743112111620060904,150,158,0.13573883161512026
WA4743112111620060904,180,110,0.09450171821305842
WA4743112111620060904,210,75,0.06443298969072164
WA4743112111620060904,240,34,0.029209621993127148
WA4743112111620060904,270,6,0.005154639175257732
OR4506011716020060904,0,13861,1
OR4506011716020060904,30,9821,0.7085347377534088
OR4506011716020060904,60,6447,0.4651179568573696
OR4506011716020060904,90,3644,0.26289589495707383
OR4506011716020060904,120,2257,0.16283096457687035
OR4506011716020060904,150,1216,0.08772815814154823
OR4506011716020060904,180,726,0.05237717336411514
OR4506011716020060904,210,447,0.0322487555010461
OR4506011716020060904,240,264,0.019046244859678235
OR4506011716020060904,270,146,0.010533150566337204
OR4506011716020060904,300,55,0.003967967679099632
OR4506011716020060904,330,14,0.001010028136498088
OR4506011716020060904,360,1,7.214486689272058e-5
WA4892012027620060905,0,4513,1
WA4892012027620060905,30,4128,0.9146908929758476
WA4892012027620060905,60,3749,0.8307112785286949
WA4892012027620060905,90,3285,0.7278971859073787
WA4892012027620060905,120,2884,0.6390427653445602
WA4892012027620060905,150,2373,0.5258143142034124
WA4892012027620060905,180,1982,0.4391757146022601
WA4892012027620060905,210,1606,0.3558608464436074
WA4892012027620060905,240,1213,0.26877908265012185
WA4892012027620060905,270,868,0.1923332594726346
WA4892012027620060905,300,574,0.12718812319964548
WA4892012027620060905,330,379,0.08397961444715267
WA4892012027620060905,360,230,0.05096388211832484
WA4892012027620060905,390,101,0.022379791712829604
WA4892012027620060905,420,27,0.005982716596499003
ID4485511676020060908,0,1357,1
ID4485511676020060908,30,930,0.6853352984524687
ID4485511676020060908,60,600,0.4421518054532056
ID4485511676020060908,90,344,0.25350036845983787
ID4485511676020060908,120,204,0.1503316138540899
ID4485511676020060908,150,99,0.07295504789977893
ID4485511676020060908,180,56,0.04126750184229919
ID4485511676020060908,210,30,0.02210759027266028
ID4485511676020060908,240,11,0.008106116433308769
MT4741111284120060909,0,6360,1
MT4741111284120060909,30,5696,0.8955974842767296
MT4741111284120060909,60,5030,0.7908805031446541
MT4741111284120060909,90,4303,0.6765723270440251
MT4741111284120060909,120,3745,0.5888364779874213
MT4741111284120060909,150,3187,0.5011006289308176
MT4741111284120060909,180,2832,0.44528301886792454
MT4741111284120060909,210,2511,0.394811320754717
MT4741111284120060909,240,2206,0.34685534591194966
MT4741111284120060909,270,1919,0.3017295597484277
MT4741111284120060909,300,1648,0.2591194968553459
MT4741111284120060909,330,1418,0.2229559748427673
MT4741111284120060909,360,1204,0.18930817610062894
MT4741111284120060909,390,973,0.1529874213836478
MT4741111284120060909,420,803,0.12625786163522013
MT4741111284120060909,450,652,0.10251572327044026
MT4741111284120060909,480,526,0.08270440251572327
MT4741111284120060909,510,397,0.06242138364779874
MT4741111284120060909,540,294,0.04622641509433962
MT4741111284120060909,570,197,0.030974842767295598
MT4741111284120060909,600,125,0.019654088050314465
MT4741111284120060909,630,72,0.011320754716981131
MT4741111284120060909,660,31,0.004874213836477987
MT4741111284120060909,690,4,6.289308176100629e-4
ID4471111451720060916,0,2013,1
ID4471111451720060916,30,1527,0.7585692995529061
ID4471111451720060916,60,1101,0.5469448584202683
ID4471111451720060916,90,753,0.3740685543964232
ID4471111451720060916,120,561,0.2786885245901639
ID4471111451720060916,150,393,0.19523099850968703
ID4471111451720060916,180,287,0.14257327372081471
ID4471111451720060916,210,202,0.10034773969200199
ID4471111451720060916,240,126,0.06259314456035768
ID4471111451720060916,270,67,0.033283656234475906
ID4471111451720060916,300,27,0.013412816691505217
ID4471111451720060916,330,10,0.004967709885742673
CA3996312371720060924,0,593,1
CA3996312371720060924,30,325,0.5480607082630692
CA3996312371720060924,60,143,0.2411467116357504
CA3996312371720060924,90,43,0.07251264755480608
CA3996312371720060924,120,12,0.02023608768971332
CA3996312371720060924,150,1,0.0016863406408094434
CA4103512028020061011,0,220,1
CA4103512028020061011,30,123,0.5590909090909091
CA4103512028020061011,60,42,0.19090909090909092
CA4103512028020061011,90,10,0.045454545454545456
CA4103512028020061011,120,2,0.00909090909090909
OR4468112152120061018,0,17,1
OR4468112152120061018,30,7,0.4117647058823529
OR4468112152120061018,60,1,0.058823529411764705
WA4669212108220070517,0,53,1
WA4669212108220070517,30,11,0.20754716981132076
WA4669212108220070517,60,0,0
ID4537411488820070616,0,35500,1
ID4537411488820070616,30,26603,0.7493802816901408
ID4537411488820070616,60,19831,0.5586197183098591
ID4537411488820070616,90,14339,0.4039154929577465
ID4537411488820070616,120,11025,0.3105633802816901
ID4537411488820070616,150,7989,0.22504225352112675
ID4537411488820070616,180,6196,0.17453521126760563
ID4537411488820070616,210,4840,0.13633802816901408
ID4537411488820070616,240,3534,0.09954929577464788
ID4537411488820070616,270,2539,0.07152112676056338
ID4537411488820070616,300,1743,0.04909859154929577
ID4537411488820070616,330,1244,0.03504225352112676
ID4537411488820070616,360,881,0.024816901408450703
ID4537411488820070616,390,589,0.01659154929577465
ID4537411488820070616,420,440,0.012394366197183098
ID4537411488820070616,450,304,0.00856338028169014
